지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2022-06-16,23.3,19.1,507,28.1,1538,.72,0,,0,,0,5.9,250,1128,3.6,230,111,1.7,1474,17.4,44,1451,72.6,20,1000.7,1010,1019,1007.1,1807,1008.7,14.5,7.2,1400,3.13,23.57,,,,,,4.8,4,29.9,18.4,,,,,,,,,,3.8,5.5,,
156,2022-06-17,23.8,19.6,513,29.2,1457,1.15,3.2,958,3.3,910,3.3,7.1,250,1621,4.4,230,1627,1.6,1417,21.2,61,1416,86.6,25.2,1000.4,1010.3,951,1006.2,1708,1008.4,14.5,3.2,1300,3.07,17.86,,,,,,6.8,5.1,29,17.7,,,,,,,,,,3.1,4.5,,
156,2022-06-18,24.9,21.9,453,29.7,1501,.52,1.1,2326,1.3,2326,1.3,8.5,230,1531,4.9,230,1538,2.1,1802,21.4,58,1254,82.6,25.5,999.9,1010.1,2227,1006.1,1506,1007.8,14.5,9.2,1200,3.61,25.93,,,,,,5,5,34.6,20.2,,,,,,,,,,4.7,6.6,,
156,2022-06-19,25.7,21.4,123,31.6,1546,,,,,,,4.8,320,1917,2.4,230,1350,.9,799,22.7,58,1446,85.1,27.6,999.5,1009.2,125,1005.2,1711,1007.4,14.5,6.4,1200,3.66,21.35,,,,,,6.5,6.5,32.7,22.9,,,,,,,,,,3.9,5.6,,
156,2022-06-20,26.3,22.4,547,33.6,1407,1.17,11,1758,24.3,1722,24.3,10.7,230,1756,7.7,200,1805,1.3,1103,23,50,1408,85,28.1,996.3,1007,1,1001.7,1706,1004.2,14.5,11.2,1100,3.44,27.24,,,,,,6,3.9,36,21.1,,,,,,,,,,4.8,6.8,,
156,2022-06-21,26.7,23.2,549,33.7,1448,,,,,,,6.3,250,1501,3.8,250,1504,1.3,1116,23.8,54,1423,85.5,29.5,995.8,1007.4,2338,1001.5,1408,1003.7,14.5,7.4,1200,3.59,23.26,,,,,,6.5,6.5,29.9,23.9,,,,,,,,,,4.4,6.3,,
156,2022-06-22,27,21.5,453,33.5,1609,,,,,,,6.4,230,1610,4.1,230,2222,1.5,1272,22.8,52,1554,80,27.7,999.4,1008.8,813,1006,1635,1007.3,14.5,12.1,1200,3.52,28.66,,,,,,3,.4,33,21.5,,,,,,,,,,5.3,7.5,,
156,2022-06-23,25.5,23.3,2319,29.2,1238,4.12,5.7,2330,18.1,2233,28.7,10.6,200,1634,6.1,230,1329,2.9,2527,24.8,83,1121,96,31.3,995,1007.4,1,999.2,2356,1002.9,14.5,1.4,1200,1.71,9.89,,,,,,8.9,7.4,27.6,22.7,,,,,,,,,,1.5,2.1,,
156,2022-06-24,24.6,22.5,601,28.3,1701,6.82,4.6,103,15.9,22,27.2,12.6,200,137,7.9,230,141,3.4,2928,23.7,74,1725,95.1,29.3,993,1004,2219,997.5,421,1000.9,14.5,3,1400,2.03,13.61,,,,,,7.8,6,27.3,23.6,,,,,,,,,,2.4,3.4,,
156,2022-06-25,26.5,23.5,113,30.4,1629,,,,,,,9.5,230,1612,6.4,230,1323,2.9,2494,24.8,73,1632,91.3,31.4,998.2,1009.7,2224,1004,1,1006.1,14.5,5.1,1300,2.86,19.45,,,,,,5.9,5.8,29,23.2,,,,,,,,,,3.3,4.8,,
156,2022-06-26,27.3,24.8,52,31.1,1503,,,,,,,11.3,250,1329,6.4,230,1333,3.3,2833,25.6,74,1826,91.4,32.9,1002.3,1012.7,2322,1008,344,1010.3,14.5,4,1400,2.51,15.73,,,,,,7.4,6.6,29.8,25.1,,,,,,,,,,3,4.3,,
156,2022-06-27,27.3,25.1,749,29.4,1546,3.07,.6,734,.9,644,.9,13,230,1230,6.7,230,1217,3.8,3303,26,81,1622,92.6,33.5,1001.2,1011.9,1,1007.3,1813,1009.1,14.5,.5,1400,1.26,10.5,,,,,,8.3,7.4,28.7,24.9,,,,,,,,,,2.2,3.1,,
156,2022-06-28,27.7,25.8,158,30.6,1301,,,,,,,11.3,230,1423,6.3,230,1431,4.2,3662,25.2,73,1307,87,32,998.3,1008.6,1,1004.6,1642,1006.1,14.5,2.2,1500,1.78,12.84,,,,,,8.8,8.8,28.3,25.1,,,,,,,,,,2.5,3.5,,
156,2022-06-29,26.5,24.7,809,29.8,1611,15.43,2.6,901,6.1,835,8.5,11.3,200,1024,6.1,230,1544,3.4,2902,26.1,83,1613,98.1,33.9,999.5,1010.3,2357,1005.1,318,1007.4,14.5,1.6,1000,1.97,12.99,,,,,,9.9,6.9,28.1,25.8,,,,,,,,,,2.2,3.2,,
156,2022-06-30,27.1,24.5,358,30.2,1338,4.65,1.1,345,1.3,320,1.7,7.4,200,1342,4.8,230,1351,2.6,2232,25.8,78,1346,93.4,33.2,1003.8,1014.3,2238,1010,315,1011.8,14.5,4,1200,2.18,15.13,,,,,,7.3,6,28.8,25.1,,,,,,,,,,2.9,4.1,,
156,2022-07-01,28.2,23.9,553,33.3,1523,,,,,,,7.9,180,1909,4.3,230,1418,2,1701,23.3,54,1751,76.5,28.6,1006.4,1015,649,1013.1,1837,1014.3,14.5,11.7,1400,2.76,26.18,,,,,,2,1.8,30.2,23.7,,,,,,,,,,5,7.1,,
156,2022-07-02,28.5,22.8,506,34.8,1706,,,,,,,4.5,140,1718,2.5,180,1726,.8,710,23.6,45,1649,76.6,29.1,1004.3,1014.8,33,1009.5,1717,1012.2,14.5,11.1,1200,3.4,25.54,,,,,,3.6,1.8,30.5,22.1,,,,,,,,,,4.6,6.6,,
156,2022-07-03,28.9,24.9,527,33.7,1519,.85,0,,0,,0,6,230,1805,3.8,230,1812,1.2,1068,23.6,54,1506,74.5,29.2,1000.7,1011.5,44,1006.7,1708,1008.6,14.5,6.6,1000,2.98,19.43,,,,,,5.8,4.4,32.2,24.5,,,,,,,,,,3.6,5.2,,
156,2022-07-04,27.2,24.1,438,31.5,1703,2.82,.9,1749,1,333,2.1,5,200,327,3.2,230,330,.9,745,25.5,68,1238,91,32.7,997.4,1007.5,1,1003.3,1738,1005.3,14.5,3.1,1000,2.97,15.14,,,,,,7.9,7,29.7,25.9,,,,,,,,,,2.8,3.9,,
156,2022-07-05,27.4,25.2,519,32,1348,1.75,4.5,1725,7.3,1719,7.3,4.2,230,1930,2.4,200,1849,.8,655,26,70,1216,93.1,33.6,997.6,1007.5,2347,1004,1654,1005.5,14.5,3.2,1100,2.39,16.95,,,,,,8.1,5.6,29.9,25.8,,,,,,,,,,3,4.3,,
156,2022-07-06,29.1,25,542,34.5,1419,,,,,,,8.6,200,1628,5.2,180,1630,1.9,1673,25.8,59,1421,84,33.3,999.6,1008.7,759,1005.8,1552,1007.5,14.4,9.4,1200,2.8,23.23,,,,,,7.1,4.6,30.3,25.9,,,,,,,,,,4.6,6.5,,
156,2022-07-07,28.8,26,2241,33,1117,3.52,1.7,1958,2.6,1906,4.9,9.9,200,1243,5.7,200,1132,2.7,2344,26.4,65,1118,88.1,34.4,999,1008.7,150,1005.5,1728,1006.9,14.4,6.2,1000,3.18,18.66,,,,,,6.5,4.1,30.5,26.2,,,,,,,,,,3.2,4.5,,
156,2022-07-08,26.6,24.4,2348,30,1713,1.7,2.9,1223,4.7,1139,4.8,5.9,230,309,3.2,230,311,1.3,1086,25.9,77,1833,96.5,33.5,995.8,1006,1,1001.7,1745,1003.7,14.4,2,1500,1.71,9.62,,,,,,6.6,6,28.3,25.4,,,,,,,,,,1.7,2.5,,
156,2022-07-09,27,23.6,439,31.9,1542,,,,,,,5.7,70,1711,2.6,70,1716,1,857,24.6,60,1544,88.1,31,995.2,1005.1,2356,1001.7,1731,1003.1,14.4,5.9,1500,2.46,18.49,,,,,,6.3,4.9,28.9,25,,,,,,,,,,3.3,4.8,,
156,2022-07-10,28.2,24.3,416,33.9,1444,.32,0,,0,,0,8,250,1911,4.7,200,1805,1.5,1271,25.2,56,1343,85.5,32.2,997.3,1006.3,2151,1003.6,1713,1005.2,14.4,7.2,1300,3.35,21.65,,,,,,6.3,2.5,30,24.8,,,,,,,,,,3.8,5.4,,
156,2022-07-11,27.1,23.9,711,30.9,1729,6.8,4.4,16,7.2,15,14.3,5.9,230,1022,3.5,200,1029,.9,801,25.6,70,1514,92.5,32.9,997.7,1007.8,2350,1004.5,1448,1005.6,14.4,2.6,1300,2.29,14.03,,,,,,7.9,6.8,28.3,25.4,,,,,,,,,,2.7,3.8,,
156,2022-07-12,27.4,25,2359,31.8,1436,,,,,,,7.6,180,1956,4.1,230,2400,2,1692,25.6,73,1439,91,32.9,999.7,1008.7,1127,1006.6,1658,1007.7,14.4,3.6,1200,3.3,19.42,,,,,,8.3,5.9,30.9,24.6,,,,,,,,,,3.3,4.7,,
156,2022-07-13,26,24.3,523,28.1,1629,,,,,,,9.3,180,1917,4.3,230,13,2.4,2076,24.7,84,1631,92.6,31.1,996.9,1008.1,32,1001.8,2345,1004.8,14.3,.7,1200,1.5,10.49,,,,,,9.3,3.8,28.7,24.1,,,,,,,,,,2.1,3,,
156,2022-07-14,27.3,24.4,2358,31.1,1346,3.75,3.9,511,8.8,439,13,8.5,200,341,5.2,230,342,1.5,1311,25.1,69,1425,88.9,31.9,993.3,1002.5,2248,999.7,403,1001.2,14.3,9,1200,3.16,23.22,,,,,,7.1,3.9,31.1,24.7,,,,,,,,,,4.1,5.8,,
156,2022-07-15,27,23,529,31.4,1713,,,,,,,4.3,20,1751,2.4,50,1759,.9,748,22.8,55,1716,79.6,27.7,992.2,1002.2,1,997.6,1745,1000.1,14.3,11.2,1100,3.35,24.61,,,,,,4.4,.9,29.2,22.6,,,,,,,,,,4.2,6,,
156,2022-07-16,26.5,22.3,433,32,1359,,,,,,,8.2,290,1431,3.7,270,1709,1.2,1014,22.4,53,1401,80.4,27.2,991.9,1001.5,2204,998.7,249,999.8,14.3,11.6,1400,3.27,26.67,,,,,,6.4,1,33.9,20.8,,,,,,,,,,4.8,6.9,,
156,2022-07-17,26.4,23.7,515,29.4,1446,.5,0,,0,,0,5.4,270,1310,3.2,230,1755,1.3,1138,25.2,73,1519,93.6,32.1,993.8,1002.9,2205,1000.3,1825,1001.7,14.3,.1,1200,2.16,12.26,,,,,,9.4,3.5,30.7,23.2,,,,,,,,,,2,2.8,,
156,2022-07-18,23.7,20.2,328,26.5,25,15.02,6.5,512,14.4,434,54.1,7.7,70,447,4.2,230,2214,1.7,1504,23.5,92,23,99,29,991.1,1002.7,47,996.8,1649,999,14.3,0,900,.41,3.79,,,,,,8.9,6.8,25.6,20.9,,,,,,,,,,1.1,1.5,,.92
156,2022-07-19,26.2,22.8,633,30.7,1357,2.22,.2,,.5,235,.7,6.4,200,13,4,230,18,1.1,973,23.8,61,1451,88,29.4,995.6,1007.1,2240,998.8,1,1003.5,14.2,9.9,1000,3.04,24.28,,,,,,7.1,4.6,30,23.5,,,,,,,,,,4.1,5.9,,
156,2022-07-20,27.2,22.9,403,33,1525,.92,.7,2059,.8,2036,.8,7.3,250,2356,4.4,230,1906,1,890,23.3,43,1708,81.6,28.7,998.7,1008.2,625,1004.7,2301,1006.6,14.2,10.2,1300,3.27,24.49,,,,,,6.9,3.9,31,22.3,,,,,,,,,,4.1,5.9,,
156,2022-07-21,24.6,21.9,118,26.4,718,4.23,.8,1106,1.8,26,3.8,14.6,230,720,8,230,725,2.6,2238,23.9,80,1715,96,29.7,995.7,1007.1,2303,1000.7,605,1003.6,14.2,1,1300,1.43,9.01,,,,,,8.4,7.3,26,22.6,,,,,,,,,,,,,
156,2022-07-22,25.1,21.9,306,30.1,1515,,,,,,,5.1,250,1634,2.1,270,1849,.8,699,22.8,60,1509,88.1,27.7,998.8,1007.7,717,1005.4,1543,1006.8,14.2,4.5,1400,2.23,14.77,,,,,,4.6,4.6,26.9,21.4,,,,,,,,,,2.7,3.8,,
156,2022-07-23,25.1,22.4,2118,28.7,1212,7.12,8.9,1848,17.3,1826,22.6,8,180,2341,4.3,180,2342,1.6,1360,23.3,70,1214,90.6,28.6,997.2,1007.3,17,1002.1,2400,1005.2,14.1,2.9,1100,1.89,13.31,,,,,,8.8,4.9,27.7,21.9,,,,,,,,,,2.1,2.9,,
156,2022-07-24,23.9,23.2,622,25.1,1027,5.92,4.7,35,12.4,9,14.2,8,320,59,4.2,200,2,2.1,1796,23.7,99,1,99,29.3,995.9,1007.1,2249,1001.3,43,1003.8,14.1,0,900,.92,5.4,,,,,,9,6.9,25.4,23.5,,,,,,,,,,1.1,1.5,,
156,2022-07-25,26.7,23.4,136,31.1,1600,,,,,,,4.9,340,1620,2,50,1428,.7,616,24.4,63,1446,88.6,30.6,1001,1010.2,1010,1007.1,1,1008.9,14.1,5.5,1300,2.8,18.99,,,,,,5.4,5.4,29.8,24.2,,,,,,,,,,3.3,4.7,,
156,2022-07-26,27.3,23.7,530,32.1,1520,,,,,,,5.8,180,2216,3.3,200,1748,1.3,1130,24.6,64,1522,86.6,30.9,1001.7,1010.7,809,1007.8,1523,1009.6,14.1,5.6,1400,2.31,17.56,,,,,,5.5,4.5,30.2,23.1,,,,,,,,,,3.3,4.7,,
156,2022-07-27,27.3,22.7,438,31.9,1405,,,,,,,6.6,230,1208,3.6,200,1209,1.6,1356,23.2,56,1342,80,28.4,1001.5,1010.6,2237,1008.2,1753,1009.4,14.1,10.3,1200,3.45,25.54,,,,,,5.3,1.5,31.9,21.5,,,,,,,,,,4.7,6.7,,
156,2022-07-28,28.5,23.8,559,33.2,1523,,,,,,,7.5,200,1420,5,180,1423,1.5,1282,24.2,53,1530,79.3,30.2,1002.7,1012.1,2330,1009.7,1404,1010.6,14,12.4,1200,3.42,27.23,,,,,,2.5,.4,34.5,23.1,,,,,,,,,,5.4,7.7,,
156,2022-07-29,30.3,25.5,532,34.5,1452,,,,,,,5.7,110,1504,2.9,70,756,1.4,1215,25.3,56,1453,76.1,32.2,1003.3,1012.4,528,1009,1740,1011.1,14,11,1100,3.08,23.25,,,,,,2.5,1.9,36,24.5,,,,,,,,,,4.5,6.5,,
156,2022-07-30,28.5,26,525,30.5,1152,4.5,0,,0,,0,6.3,140,938,3.1,90,1258,1.8,1556,25.5,71,953,84.1,32.6,999.9,1010.7,1,1006.3,2329,1007.8,14,2.8,1100,1.47,11.24,,,,,,7.1,3.1,29.7,24.4,,,,,,,,,,1.9,2.8,,
156,2022-07-31,26.4,25.3,558,28.5,25,17.07,3.3,2302,11.8,2224,26.4,9.5,160,2029,4.9,180,1945,2.1,1836,26,85,25,97.8,33.6,996.8,1006.8,117,1003.4,1725,1004.7,14,0,1500,1.34,7.62,,,,,,9.6,6.8,28.1,26,,,,,,,,,,1.3,1.8,,
156,2022-08-01,27.6,25.5,629,30,1523,7.63,.3,554,.8,551,1.5,10.4,200,1812,4.9,180,1722,2.8,2411,27.3,91,1525,98.4,36.3,996.9,1007.4,2244,1001.6,1524,1004.8,13.9,.5,900,1.36,10,,,,,,7.5,5.6,28.6,26,,,,,,,,,,1.6,2.4,,
156,2022-08-02,28,25.4,517,31.4,1659,5.05,.7,350,.9,325,1.7,8.1,230,955,4.2,200,518,2.3,1965,27.1,76,1700,95.3,35.8,1002.5,1012.2,2250,1007.2,1,1010.4,13.9,4.4,1400,2.07,15.1,,,,,,7.3,6,29.8,26.1,,,,,,,,,,2.6,3.7,,
156,2022-08-03,27.9,25.6,501,31.4,1454,3.27,5.9,1043,7.3,1033,11.4,6.2,320,1527,3.3,230,1315,1.3,1162,27.4,86,1500,97.3,36.5,1003.6,1012.7,830,1010.1,1734,1011.5,13.9,4.5,1400,2.05,16.36,,,,,,7.4,7,30.8,26.3,,,,,,,,,,2.7,3.8,,
156,2022-08-04,29,26.3,324,33.3,1614,,,,,,,6.1,270,1710,2.8,270,1903,1.5,1289,27.2,67,1439,90.6,36,1002.4,1012.3,814,1008.6,1742,1010.3,13.8,8.3,1100,2.8,21.88,,,,,,5.3,5,31.8,27,,,,,,,,,,3.8,5.4,,
156,2022-08-05,29,26.6,536,32.5,1400,.07,0,,0,,0,6.7,230,1831,3.9,230,1850,2,1769,27.7,74,1400,93.3,37.2,999.5,1009.3,4,1005,1725,1007.3,13.8,4.8,1400,2.03,15.4,,,,,,6.4,6.4,32.2,27.1,,,,,,,,,,2.8,4,,
156,2022-08-06,29.9,27.1,527,34.1,1528,,,,,,,6.3,230,1604,3.6,230,2213,1.8,1547,28.2,71,1532,91.4,38.2,998.9,1007.8,731,1005.2,1800,1006.7,13.8,6.7,1400,2.87,19.79,,,,,,6.9,5.8,35.6,27.7,,,,,,,,,,3.7,5.2,,
156,2022-08-07,29.9,27.3,235,34.2,1214,,,,,,,9.7,230,1533,6,230,1540,2.4,2085,27.7,66,1459,89,37.1,999.9,1008.9,2322,1006.5,1550,1007.8,13.7,8.2,1200,3.15,22.59,,,,,,5.9,4.1,35.9,27.6,,,,,,,,,,4.2,6,,
156,2022-08-08,28.8,27.4,535,31.6,1356,,,,,,,11.2,230,1210,6.4,230,1216,3.5,3064,27.1,75,1053,90.9,35.8,1001.2,1010,2134,1008.2,1812,1009.1,13.7,3.4,1000,2.44,16.7,,,,,,7.9,5,33.3,26.7,,,,,,,,,,3,4.3,,
156,2022-08-09,28.7,26.8,529,32.2,1343,,,,,,,10.6,230,1425,6.4,230,1446,3.6,3102,27,76,1148,91.1,35.7,1000.8,1009.9,129,1007.1,1740,1008.6,13.7,3.5,1100,2.36,16.85,,,,,,8.5,6,33.1,26.6,,,,,,,,,,3.1,4.4,,
156,2022-08-10,28.3,26.6,2314,31,1141,1.07,0,,0,,0,7.5,230,1911,4.7,230,951,3,2596,27,79,1237,93.5,35.6,999.8,1008.4,1,1006.7,1812,1007.7,13.7,.9,1200,2.18,11.8,,,,,,9,5.1,31.6,26.5,,,,,,,,,,2,2.9,,
156,2022-08-11,26.3,25.6,332,27.4,13,16.18,.4,1753,1.5,1715,9.1,5.7,250,855,3.6,230,731,1.9,1652,26.1,96,134,99,33.8,998.5,1007.8,53,1005.2,1807,1006.4,13.6,0,1100,.51,3.46,,,,,,9.6,6.1,27.5,26.7,,,,,,,,,,.7,1,,
156,2022-08-12,27.9,25.6,2325,32,1431,1.87,.2,,.5,211,.5,4.3,230,255,2.6,230,45,1,842,26.2,69,1436,91.1,34,998.7,1007.8,915,1005.2,1722,1006.6,13.6,5.2,1400,2.76,17.12,,,,,,8.1,4.3,30.1,25.4,,,,,,,,,,3.1,4.5,,
156,2022-08-13,27.9,24.4,606,31.8,1254,.98,.1,,.1,,.1,7.7,250,1427,4.7,230,1357,1.7,1426,27.1,79,1423,95.6,35.9,998.5,1007.8,1118,1005,1745,1006.4,13.6,3.2,1200,2.45,13.48,,,,,,7.4,5.6,29.5,25.3,,,,,,,,,,2.2,3.1,,
156,2022-08-14,29.4,26.9,543,33.4,1439,,,,,,,9.1,230,1308,5.8,230,1312,3.1,2643,27.2,64,1447,89.1,36.1,999.3,1008.1,936,1006.6,107,1007.2,13.5,7,1300,3.37,21.5,,,,,,7.3,5.6,34.9,26.9,,,,,,,,,,4.1,5.9,,
156,2022-08-15,29.4,27.6,430,32.9,1354,,,,,,,12.6,230,1714,8.3,230,1058,4.7,4035,27.3,71,1456,89.6,36.4,996.8,1007.5,27,1002.5,1838,1004.6,13.5,6.5,1400,2.94,20.37,,,,,,8.4,7,36.1,27.2,,,,,,,,,,3.7,5.3,,
156,2022-08-16,26.5,24.5,716,28.4,1455,12.62,4.6,641,10.8,618,17,9.4,230,150,5.7,230,145,1.9,1613,26.3,98,1,98.9,34.2,996.9,1006.4,2204,1002.7,146,1004.8,13.5,0,1200,1.28,5.98,,,,,,9.8,6.8,28.6,25.2,,,,,,,,,,1.1,1.5,,
156,2022-08-17,26,23.6,2354,30.2,1616,1.95,.1,,.1,,.1,4.8,250,1715,2.4,270,1641,.6,532,24.9,75,1647,94,31.5,998.4,1008.5,2244,1004.7,1544,1006.3,13.4,0,800,.42,1.25,,,,,,6.6,4.6,27.4,23.7,,,,,,,,,,.3,.5,,
156,2022-08-18,26.1,21.3,548,32,1432,,,,,,,5.9,230,1607,3,250,1610,.9,749,22.6,52,1604,83,27.4,1000.1,1009.2,816,1007.1,1545,1008,,,,,,,,,,,4,2.1,29.6,21.8,,,,,,,,,,.7,1,,
156,2022-08-19,27.4,22.5,453,32.2,1426,,,,,,,9.3,250,1434,5.4,230,1612,2.1,1795,26,74,1431,92.9,33.8,996.9,1007.8,6,1002.7,1816,1004.8,13.4,4.6,1400,2.56,16.29,,,,,,7.9,5.4,30.9,23.1,,,,,,,,,,2.8,4,,
156,2022-08-20,26.6,24.7,2307,28.9,1630,6.48,7.5,1040,15.1,848,32.2,6.9,230,332,3.9,230,349,1.3,1138,26.3,89,1635,98.4,34.1,995.3,1004.5,2235,1002,1753,1003.2,13.3,1.4,1200,1.15,6.61,,,,,,6.5,5.6,27.2,24.8,,,,,,,,,,1.4,2,,
156,2022-08-21,27.4,24.1,532,32.1,1535,,,,,,,3.8,200,1510,1.9,230,1437,.7,567,25.5,66,1505,90.4,32.6,997.1,1006.3,2312,1003.6,254,1005,13.3,6.7,1200,2.59,18.1,,,,,,7.5,7.5,30.2,25.2,,,,,,,,,,3,4.3,,
156,2022-08-22,28,23.9,548,32.7,1334,,,,,,,5.7,290,1635,3.5,230,1304,1.1,972,24,52,1459,81,29.9,997.1,1006.2,816,1003.7,1455,1004.9,13.3,9.1,1200,3.45,24.87,,,,,,7.1,4,33.6,24.7,,,,,,,,,,4.4,6.3,,
156,2022-08-23,26.5,24.5,2356,29,1225,8.27,12.3,1836,23.8,1824,24.7,6,290,1829,3.2,230,1336,.9,817,26,86,20,97.5,33.6,998.2,1007.3,2218,1005,1608,1006.1,13.2,0,1200,.98,6.33,,,,,,9.9,5.9,29,,,,,,,,,,,1.1,1.6,,
156,2022-08-24,25.7,22.8,353,30.9,1446,2.8,.4,310,1.4,312,2.4,5.5,290,1544,2.7,230,2307,.8,695,23.6,65,1502,89.3,29.2,999.2,1008.6,954,1005.6,1521,1007.1,13.2,3.9,1300,2.67,15.35,,,,,,7.4,6.3,29.7,,,,,,,,,,,2.8,4.1,,
156,2022-08-25,24.9,21.8,628,29.9,1417,,,,,,,6.5,340,1610,2.7,50,2230,1,902,20.4,57,2119,77.8,24.3,1000,1009.1,2219,1005.8,1524,1008,13.2,8.2,1400,2.97,21.67,,,,,,6.1,3.8,31.2,,,,,,,,,,,3.9,5.6,,
156,2022-08-26,24.5,21,256,29.9,1444,,,,,,,6.3,340,1816,2.7,320,1816,1.2,1032,18.6,49,1405,71.3,21.5,999.9,1009.5,2339,1005.8,1519,1007.9,13.1,11.4,1200,3.43,26.29,,,,,,3.9,1.8,32.2,20.3,,,,,,,,,,4.2,6.1,,
156,2022-08-27,22.8,19,2222,26.8,1323,,,,,,,6.6,70,1747,2.9,140,1623,1,888,17.5,41,1615,75.5,20.5,1002.4,1013.2,2356,1008.9,258,1010.5,13.1,6.1,1300,3.1,18.73,,,,,,4.3,2.1,26.8,16.1,,,,,,,,,,3.7,5.2,,
156,2022-08-28,22.9,17.2,412,28.7,1445,,,,,,,6.6,200,1242,3.7,230,1247,1.5,1258,16.1,43,1419,67,18.3,1006.2,1015.2,824,1012.8,57,1014.3,13.1,7.9,1100,2.97,22.23,,,,,,5.8,2.4,29.2,14.3,,,,,,,,,,3.9,5.6,,
156,2022-08-29,21.7,19.8,616,23.5,1650,2.37,0,,0,,0,5.3,250,1404,3.1,90,1405,1.3,1132,19.6,75,1027,88.4,22.9,1006.4,1016.1,1106,1013.4,1701,1014.6,13,0,1000,1.02,7.12,,,,,,7.5,4.8,23.9,18.4,,,,,,,,,,1.3,1.8,,
156,2022-08-30,24.8,22,6,27.7,1302,4.67,1.2,1945,2,2327,1.3,5.8,200,1223,3.2,230,1224,1.2,1071,24.2,89,1005,96.5,30.3,1001.3,1014.1,1,1006.8,2342,1009.3,13,.1,1200,1.26,7.92,,,,,,9.1,6.6,26.7,21.8,,,,,,,,,,1.2,1.8,,
156,2022-08-31,23,21.1,2329,27,1536,4.17,1.8,10,2.4,10,4.4,6.4,110,1355,2.9,140,1358,1,880,21.7,67,1541,92.9,25.9,1000.3,1010.8,2359,1006.3,358,1008.3,13,2.8,1500,2.22,13.16,,,,,,8.8,4.5,25.5,20.6,,,,,,,,,,2.3,3.4,,
156,2022-09-01,22.6,20.2,556,26.4,1212,,,,,,,4.9,110,953,2.7,70,901,1.3,1136,21.5,76,1215,94.1,25.6,1004.8,1014.8,2338,1010.3,56,1012.9,12.9,1.9,1100,1.55,9.52,,,,,,8.3,3.5,23.4,19.6,,,,,,,,,,1.5,2.2,,
156,2022-09-02,23.1,20.1,413,27.1,1520,,,,,,,8.4,110,1653,4.2,70,2137,2.5,2163,21,74,1525,88.3,24.9,1005.7,1014.9,2,1012.3,1517,1013.8,12.9,2.6,900,1.73,12.6,,,,,,8.6,3.4,24.8,19.2,,,,,,,,,,2.3,3.3,,
156,2022-09-03,24.9,21.9,440,28.9,1349,.25,0,,0,,0,8.1,70,832,4.9,70,833,2.6,2244,22.4,69,1352,86.8,27.1,1003.9,1013.5,59,1010.5,1551,1011.9,12.9,1.6,1300,1.78,13.49,,,,,,8.4,5.8,28.4,20.4,,,,,,,,,,2.4,3.5,,
156,2022-09-04,26.5,23.6,629,31.4,1350,4.07,3.1,1714,3.4,1706,3.5,9,160,1213,5.2,200,1552,1.6,1418,24.4,66,1352,89.4,30.6,1000.9,1011.8,9,1007.2,1505,1008.8,12.8,2.9,1100,3.08,15.8,,,,,,9.3,5.1,30.4,22.4,,,,,,,,,,2.7,3.9,,
156,2022-09-05,24,22.1,2359,26,926,20.72,2.8,2130,8.7,2241,50.7,11.3,70,2353,6.5,70,2200,2.6,2255,23.8,98,929,99,29.5,992.9,1007.8,1,991.1,2358,1000.8,12.8,0,1100,.36,2.82,,,,,,10,6.8,25.1,22.4,,,,,,,,,,.6,.9,,
156,2022-09-06,21.5,18.6,601,25.5,1354,6.43,3.8,535,8.5,449,32.8,13.5,70,729,7.5,50,709,2.4,2062,19.6,63,1359,89.8,22.8,996.7,1015.1,2359,986.3,307,1004.7,12.8,5,1300,2.69,13.83,,,,,,5.3,4.9,22.6,16.4,,,,,,,,,,2.5,3.6,,
156,2022-09-07,22.2,16.7,601,29.2,1426,,,,,,,6,340,1435,2.7,70,2158,.9,752,17.1,40,1427,77.6,19.6,1009,1018.4,933,1015.1,1,1017.1,12.7,11.2,1200,3.26,24.72,,,,,,2.8,0,24.9,13.7,,,,,,,,,,4.7,6.8,,
